31/10/19 16:45,VFL Bern  -  VFL Oslo,0:1,0:3,1,Season 61951
31/10/19 16:45,VFL Berlin  -  VFL London,0:1,0:1,1,Season 61951
31/10/19 16:45,VFL Madrid  -  VFL Brussels,1:2,4:2,1,Season 61951
31/10/19 16:45,VFL Copenhagen  -  VFL Vienna,0:0,1:0,1,Season 61951
31/10/19 16:45,VFL Rome  -  VFL Paris,3:1,4:1,1,Season 61951
31/10/19 16:45,VFL Lisbon  -  VFL Ankara,1:0,1:0,1,Season 61951
31/10/19 16:45,VFL Amsterdam  -  VFL Stockholm,1:2,2:2,1,Season 61951
31/10/19 16:45,VFL Athens  -  VFL Edinburgh,1:1,1:1,1,Season 61951
31/10/19 16:50,VFL Edinburgh  -  VFL Berlin,2:0,2:0,2,Season 61951
31/10/19 16:50,VFL Oslo  -  VFL Athens,0:0,0:0,2,Season 61951
31/10/19 16:50,VFL London  -  VFL Madrid,0:0,1:0,2,Season 61951
31/10/19 16:50,VFL Ankara  -  VFL Rome,1:2,1:2,2,Season 61951
31/10/19 16:50,VFL Stockholm  -  VFL Copenhagen,0:1,0:2,2,Season 61951
31/10/19 16:50,VFL Vienna  -  VFL Lisbon,1:0,1:0,2,Season 61951
31/10/19 16:50,VFL Paris  -  VFL Bern,0:0,2:1,2,Season 61951
31/10/19 16:50,VFL Brussels  -  VFL Amsterdam,0:0,0:0,2,Season 61951
31/10/19 16:54,VFL Berlin  -  VFL Oslo,1:0,2:0,3,Season 61951
31/10/19 16:54,VFL Vienna  -  VFL Ankara,1:2,2:3,3,Season 61951
31/10/19 16:54,VFL Copenhagen  -  VFL Brussels,1:0,1:1,3,Season 61951
31/10/19 16:54,VFL Bern  -  VFL Rome,0:2,0:2,3,Season 61951
31/10/19 16:54,VFL Madrid  -  VFL Edinburgh,0:0,1:0,3,Season 61951
31/10/19 16:54,VFL Lisbon  -  VFL Stockholm,1:1,1:2,3,Season 61951
31/10/19 16:54,VFL Amsterdam  -  VFL London,1:3,1:4,3,Season 61951
31/10/19 16:54,VFL Athens  -  VFL Paris,1:0,2:1,3,Season 61951
31/10/19 16:59,VFL London  -  VFL Copenhagen,0:0,0:0,4,Season 61951
31/10/19 16:59,VFL Paris  -  VFL Berlin,1:1,2:1,4,Season 61951
31/10/19 16:59,VFL Oslo  -  VFL Madrid,0:0,0:1,4,Season 61951
31/10/19 16:59,VFL Edinburgh  -  VFL Amsterdam,0:3,1:4,4,Season 61951
31/10/19 16:59,VFL Ankara  -  VFL Bern,1:0,2:0,4,Season 61951
31/10/19 16:59,VFL Stockholm  -  VFL Vienna,0:1,1:1,4,Season 61951
31/10/19 16:59,VFL Brussels  -  VFL Lisbon,1:1,3:1,4,Season 61951
31/10/19 16:59,VFL Rome  -  VFL Athens,2:1,4:1,4,Season 61951
31/10/19 17:03,VFL Amsterdam  -  VFL Oslo,0:1,1:1,5,Season 61951
31/10/19 17:03,VFL Vienna  -  VFL Brussels,0:1,0:2,5,Season 61951
31/10/19 17:03,VFL Copenhagen  -  VFL Edinburgh,0:0,1:0,5,Season 61951
31/10/19 17:03,VFL Madrid  -  VFL Paris,3:0,5:1,5,Season 61951
31/10/19 17:03,VFL Stockholm  -  VFL Ankara,2:1,4:2,5,Season 61951
31/10/19 17:03,VFL Lisbon  -  VFL London,3:1,3:1,5,Season 61951
31/10/19 17:03,VFL Berlin  -  VFL Rome,2:0,2:1,5,Season 61951
31/10/19 17:03,VFL Athens  -  VFL Bern,1:0,2:0,5,Season 61951
31/10/19 17:08,VFL Edinburgh  -  VFL Lisbon,0:3,1:4,6,Season 61951
31/10/19 17:08,VFL Bern  -  VFL Berlin,0:2,0:2,6,Season 61951
31/10/19 17:08,VFL Rome  -  VFL Madrid,0:0,0:2,6,Season 61951
31/10/19 17:08,VFL Paris  -  VFL Amsterdam,0:0,1:0,6,Season 61951
31/10/19 17:08,VFL Brussels  -  VFL Stockholm,2:2,4:3,6,Season 61951
31/10/19 17:08,VFL Ankara  -  VFL Athens,0:1,2:1,6,Season 61951
31/10/19 17:08,VFL Oslo  -  VFL Copenhagen,2:0,3:0,6,Season 61951
31/10/19 17:08,VFL London  -  VFL Vienna,2:1,3:2,6,Season 61951
31/10/19 17:13,VFL Copenhagen  -  VFL Paris,1:0,2:0,7,Season 61951
31/10/19 17:13,VFL Brussels  -  VFL Ankara,3:0,3:0,7,Season 61951
31/10/19 17:13,VFL Berlin  -  VFL Athens,2:0,3:0,7,Season 61951
31/10/19 17:13,VFL Madrid  -  VFL Bern,1:1,2:1,7,Season 61951
31/10/19 17:13,VFL Stockholm  -  VFL London,2:0,4:1,7,Season 61951
31/10/19 17:13,VFL Amsterdam  -  VFL Rome,1:1,1:1,7,Season 61951
31/10/19 17:13,VFL Lisbon  -  VFL Oslo,1:1,2:1,7,Season 61951
31/10/19 17:13,VFL Vienna  -  VFL Edinburgh,0:0,0:2,7,Season 61951
31/10/19 17:17,VFL Athens  -  VFL Madrid,1:3,3:3,8,Season 61951
31/10/19 17:17,VFL Paris  -  VFL Lisbon,0:0,0:1,8,Season 61951
31/10/19 17:17,VFL Bern  -  VFL Amsterdam,1:1,1:3,8,Season 61951
31/10/19 17:17,VFL Ankara  -  VFL Berlin,1:1,1:2,8,Season 61951
31/10/19 17:17,VFL Rome  -  VFL Copenhagen,1:0,1:0,8,Season 61951
31/10/19 17:17,VFL Oslo  -  VFL Vienna,1:0,2:0,8,Season 61951
31/10/19 17:17,VFL London  -  VFL Brussels,0:1,1:1,8,Season 61951
31/10/19 17:17,VFL Edinburgh  -  VFL Stockholm,0:0,1:1,8,Season 61951
31/10/19 17:22,VFL Lisbon  -  VFL Rome,1:0,1:1,9,Season 61951
31/10/19 17:22,VFL Madrid  -  VFL Berlin,1:0,2:0,9,Season 61951
31/10/19 17:22,VFL Stockholm  -  VFL Oslo,0:0,0:1,9,Season 61951
31/10/19 17:22,VFL Amsterdam  -  VFL Athens,1:1,2:2,9,Season 61951
31/10/19 17:22,VFL Copenhagen  -  VFL Bern,0:1,0:1,9,Season 61951
31/10/19 17:22,VFL Vienna  -  VFL Paris,1:2,1:2,9,Season 61951
31/10/19 17:22,VFL London  -  VFL Ankara,0:0,3:0,9,Season 61951
31/10/19 17:22,VFL Brussels  -  VFL Edinburgh,0:0,2:1,9,Season 61951
31/10/19 17:26,VFL Oslo  -  VFL Brussels,0:0,1:0,10,Season 61951
31/10/19 17:26,VFL Rome  -  VFL Vienna,1:1,2:1,10,Season 61951
31/10/19 17:26,VFL Edinburgh  -  VFL London,0:1,1:3,10,Season 61951
31/10/19 17:26,VFL Athens  -  VFL Copenhagen,0:0,3:0,10,Season 61951
31/10/19 17:26,VFL Berlin  -  VFL Amsterdam,2:0,4:2,10,Season 61951
31/10/19 17:26,VFL Bern  -  VFL Lisbon,1:0,2:0,10,Season 61951
31/10/19 17:26,VFL Paris  -  VFL Stockholm,0:0,3:0,10,Season 61951
31/10/19 17:26,VFL Ankara  -  VFL Madrid,1:0,2:0,10,Season 61951
31/10/19 17:31,VFL Lisbon  -  VFL Athens,1:1,1:1,11,Season 61951
31/10/19 17:31,VFL London  -  VFL Oslo,1:0,2:0,11,Season 61951
31/10/19 17:31,VFL Brussels  -  VFL Paris,1:0,2:0,11,Season 61951
31/10/19 17:31,VFL Stockholm  -  VFL Rome,1:1,1:2,11,Season 61951
31/10/19 17:31,VFL Copenhagen  -  VFL Berlin,1:1,1:1,11,Season 61951
31/10/19 17:31,VFL Amsterdam  -  VFL Madrid,0:0,0:0,11,Season 61951
31/10/19 17:31,VFL Vienna  -  VFL Bern,1:0,3:1,11,Season 61951
31/10/19 17:31,VFL Edinburgh  -  VFL Ankara,1:0,3:1,11,Season 61951
31/10/19 17:35,VFL Paris  -  VFL London,0:0,1:1,12,Season 61951
31/10/19 17:35,VFL Ankara  -  VFL Amsterdam,1:4,1:5,12,Season 61951
31/10/19 17:35,VFL Rome  -  VFL Brussels,0:2,0:2,12,Season 61951
31/10/19 17:35,VFL Madrid  -  VFL Copenhagen,1:0,2:1,12,Season 61951
31/10/19 17:35,VFL Bern  -  VFL Stockholm,1:1,5:1,12,Season 61951
31/10/19 17:35,VFL Berlin  -  VFL Lisbon,0:0,0:1,12,Season 61951
31/10/19 17:35,VFL Athens  -  VFL Vienna,0:0,1:1,12,Season 61951
31/10/19 17:35,VFL Oslo  -  VFL Edinburgh,0:0,1:0,12,Season 61951
31/10/19 17:40,VFL Stockholm  -  VFL Athens,0:0,1:0,13,Season 61951
31/10/19 17:40,VFL Edinburgh  -  VFL Paris,0:0,0:0,13,Season 61951
31/10/19 17:40,VFL Lisbon  -  VFL Madrid,1:1,1:1,13,Season 61951
31/10/19 17:40,VFL Vienna  -  VFL Berlin,0:2,1:3,13,Season 61951
31/10/19 17:40,VFL Copenhagen  -  VFL Amsterdam,1:0,1:0,13,Season 61951
31/10/19 17:40,VFL Oslo  -  VFL Ankara,0:0,1:0,13,Season 61951
31/10/19 17:40,VFL Brussels  -  VFL Bern,0:0,0:1,13,Season 61951
31/10/19 17:40,VFL London  -  VFL Rome,1:1,2:1,13,Season 61951
31/10/19 17:45,VFL Athens  -  VFL Brussels,0:1,1:1,14,Season 61951
31/10/19 17:45,VFL Berlin  -  VFL Stockholm,2:0,3:0,14,Season 61951
31/10/19 17:45,VFL Madrid  -  VFL Vienna,0:0,1:0,14,Season 61951
31/10/19 17:45,VFL Amsterdam  -  VFL Lisbon,1:0,1:0,14,Season 61951
31/10/19 17:45,VFL Bern  -  VFL London,0:0,0:2,14,Season 61951
31/10/19 17:45,VFL Paris  -  VFL Oslo,1:0,1:1,14,Season 61951
31/10/19 17:45,VFL Ankara  -  VFL Copenhagen,2:0,2:0,14,Season 61951
31/10/19 17:45,VFL Rome  -  VFL Edinburgh,1:1,1:1,14,Season 61951
31/10/19 17:49,VFL Edinburgh  -  VFL Bern,2:1,3:1,15,Season 61951
31/10/19 17:49,VFL Brussels  -  VFL Berlin,0:0,0:0,15,Season 61951
31/10/19 17:49,VFL Oslo  -  VFL Rome,1:1,3:2,15,Season 61951
31/10/19 17:49,VFL Stockholm  -  VFL Madrid,0:0,2:1,15,Season 61951
31/10/19 17:49,VFL Paris  -  VFL Ankara,2:1,3:1,15,Season 61951
31/10/19 17:49,VFL London  -  VFL Athens,1:0,2:1,15,Season 61951
31/10/19 17:49,VFL Lisbon  -  VFL Copenhagen,1:0,1:0,15,Season 61951
31/10/19 17:49,VFL Vienna  -  VFL Amsterdam,1:2,1:2,15,Season 61951
31/10/19 17:54,VFL Edinburgh  -  VFL Athens,,,16,Season 61951
31/10/19 17:54,VFL Ankara  -  VFL Lisbon,,,16,Season 61951
31/10/19 17:54,VFL Brussels  -  VFL Madrid,,,16,Season 61951
31/10/19 17:54,VFL Paris  -  VFL Rome,,,16,Season 61951
31/10/19 17:54,VFL Oslo  -  VFL Bern,,,16,Season 61951
31/10/19 17:54,VFL Vienna  -  VFL Copenhagen,,,16,Season 61951
31/10/19 17:54,VFL London  -  VFL Berlin,,,16,Season 61951
31/10/19 17:54,VFL Stockholm  -  VFL Amsterdam,,,16,Season 61951
31/10/19 17:58,VFL Berlin  -  VFL Edinburgh,,,17,Season 61951
31/10/19 17:58,VFL Lisbon  -  VFL Vienna,,,17,Season 61951
31/10/19 17:58,VFL Amsterdam  -  VFL Brussels,,,17,Season 61951
31/10/19 17:58,VFL Rome  -  VFL Ankara,,,17,Season 61951
31/10/19 17:58,VFL Copenhagen  -  VFL Stockholm,,,17,Season 61951
31/10/19 17:58,VFL Madrid  -  VFL London,,,17,Season 61951
31/10/19 17:58,VFL Athens  -  VFL Oslo,,,17,Season 61951
31/10/19 17:58,VFL Bern  -  VFL Paris,,,17,Season 61951
31/10/19 18:03,VFL Oslo  -  VFL Berlin,,,18,Season 61951
31/10/19 18:03,VFL Edinburgh  -  VFL Madrid,,,18,Season 61951
31/10/19 18:03,VFL Rome  -  VFL Bern,,,18,Season 61951
31/10/19 18:03,VFL Brussels  -  VFL Copenhagen,,,18,Season 61951
31/10/19 18:03,VFL London  -  VFL Amsterdam,,,18,Season 61951
31/10/19 18:03,VFL Paris  -  VFL Athens,,,18,Season 61951
31/10/19 18:03,VFL Stockholm  -  VFL Lisbon,,,18,Season 61951
31/10/19 18:03,VFL Ankara  -  VFL Vienna,,,18,Season 61951
31/10/19 18:08,VFL Madrid  -  VFL Oslo,,,19,Season 61951
31/10/19 18:08,VFL Vienna  -  VFL Stockholm,,,19,Season 61951
31/10/19 18:08,VFL Lisbon  -  VFL Brussels,,,19,Season 61951
31/10/19 18:08,VFL Berlin  -  VFL Paris,,,19,Season 61951
31/10/19 18:08,VFL Bern  -  VFL Ankara,,,19,Season 61951
31/10/19 18:08,VFL Amsterdam  -  VFL Edinburgh,,,19,Season 61951
31/10/19 18:08,VFL Athens  -  VFL Rome,,,19,Season 61951
31/10/19 18:08,VFL Copenhagen  -  VFL London,,,19,Season 61951
31/10/19 18:12,VFL Brussels  -  VFL Vienna,,,20,Season 61951
31/10/19 18:12,VFL Edinburgh  -  VFL Copenhagen,,,20,Season 61951
31/10/19 18:12,VFL Ankara  -  VFL Stockholm,,,20,Season 61951
31/10/19 18:12,VFL London  -  VFL Lisbon,,,20,Season 61951
31/10/19 18:12,VFL Bern  -  VFL Athens,,,20,Season 61951
31/10/19 18:12,VFL Rome  -  VFL Berlin,,,20,Season 61951
31/10/19 18:12,VFL Paris  -  VFL Madrid,,,20,Season 61951
31/10/19 18:12,VFL Oslo  -  VFL Amsterdam,,,20,Season 61951
31/10/19 18:17,VFL Stockholm  -  VFL Brussels,,,21,Season 61951
31/10/19 18:17,VFL Vienna  -  VFL London,,,21,Season 61951
31/10/19 18:17,VFL Copenhagen  -  VFL Oslo,,,21,Season 61951
31/10/19 18:17,VFL Berlin  -  VFL Bern,,,21,Season 61951
31/10/19 18:17,VFL Amsterdam  -  VFL Paris,,,21,Season 61951
31/10/19 18:17,VFL Madrid  -  VFL Rome,,,21,Season 61951
31/10/19 18:17,VFL Athens  -  VFL Ankara,,,21,Season 61951
31/10/19 18:17,VFL Lisbon  -  VFL Edinburgh,,,21,Season 61951
31/10/19 18:21,VFL Edinburgh  -  VFL Vienna,,,22,Season 61951
31/10/19 18:21,VFL Athens  -  VFL Berlin,,,22,Season 61951
31/10/19 18:21,VFL Oslo  -  VFL Lisbon,,,22,Season 61951
31/10/19 18:21,VFL Ankara  -  VFL Brussels,,,22,Season 61951
31/10/19 18:21,VFL Bern  -  VFL Madrid,,,22,Season 61951
31/10/19 18:21,VFL London  -  VFL Stockholm,,,22,Season 61951
31/10/19 18:21,VFL Rome  -  VFL Amsterdam,,,22,Season 61951
31/10/19 18:21,VFL Paris  -  VFL Copenhagen,,,22,Season 61951
31/10/19 18:26,VFL Vienna  -  VFL Oslo,,,23,Season 61951
31/10/19 18:26,VFL Lisbon  -  VFL Paris,,,23,Season 61951
31/10/19 18:26,VFL Stockholm  -  VFL Edinburgh,,,23,Season 61951
31/10/19 18:26,VFL Madrid  -  VFL Athens,,,23,Season 61951
31/10/19 18:26,VFL Copenhagen  -  VFL Rome,,,23,Season 61951
31/10/19 18:26,VFL Brussels  -  VFL London,,,23,Season 61951
31/10/19 18:26,VFL Amsterdam  -  VFL Bern,,,23,Season 61951
31/10/19 18:26,VFL Berlin  -  VFL Ankara,,,23,Season 61951
31/10/19 18:30,VFL Athens  -  VFL Amsterdam,,,24,Season 61951
31/10/19 18:30,VFL Oslo  -  VFL Stockholm,,,24,Season 61951
31/10/19 18:30,VFL Rome  -  VFL Lisbon,,,24,Season 61951
31/10/19 18:30,VFL Ankara  -  VFL London,,,24,Season 61951
31/10/19 18:30,VFL Paris  -  VFL Vienna,,,24,Season 61951
31/10/19 18:30,VFL Edinburgh  -  VFL Brussels,,,24,Season 61951
31/10/19 18:30,VFL Berlin  -  VFL Madrid,,,24,Season 61951
31/10/19 18:30,VFL Bern  -  VFL Copenhagen,,,24,Season 61951
31/10/19 18:35,VFL Lisbon  -  VFL Bern,,,25,Season 61951
31/10/19 18:35,VFL Vienna  -  VFL Rome,,,25,Season 61951
31/10/19 18:35,VFL Amsterdam  -  VFL Berlin,,,25,Season 61951
31/10/19 18:35,VFL Stockholm  -  VFL Paris,,,25,Season 61951
31/10/19 18:35,VFL Brussels  -  VFL Oslo,,,25,Season 61951
31/10/19 18:35,VFL London  -  VFL Edinburgh,,,25,Season 61951
31/10/19 18:35,VFL Copenhagen  -  VFL Athens,,,25,Season 61951
31/10/19 18:35,VFL Madrid  -  VFL Ankara,,,25,Season 61951
31/10/19 18:40,VFL Athens  -  VFL Lisbon,,,26,Season 61951
31/10/19 18:40,VFL Bern  -  VFL Vienna,,,26,Season 61951
31/10/19 18:40,VFL Berlin  -  VFL Copenhagen,,,26,Season 61951
31/10/19 18:40,VFL Madrid  -  VFL Amsterdam,,,26,Season 61951
31/10/19 18:40,VFL Ankara  -  VFL Edinburgh,,,26,Season 61951
31/10/19 18:40,VFL Paris  -  VFL Brussels,,,26,Season 61951
31/10/19 18:40,VFL Oslo  -  VFL London,,,26,Season 61951
31/10/19 18:40,VFL Rome  -  VFL Stockholm,,,26,Season 61951
31/10/19 18:44,VFL London  -  VFL Paris,,,27,Season 61951
31/10/19 18:44,VFL Brussels  -  VFL Rome,,,27,Season 61951
31/10/19 18:44,VFL Amsterdam  -  VFL Ankara,,,27,Season 61951
31/10/19 18:44,VFL Vienna  -  VFL Athens,,,27,Season 61951
31/10/19 18:44,VFL Copenhagen  -  VFL Madrid,,,27,Season 61951
31/10/19 18:44,VFL Edinburgh  -  VFL Oslo,,,27,Season 61951
31/10/19 18:44,VFL Lisbon  -  VFL Berlin,,,27,Season 61951
31/10/19 18:44,VFL Stockholm  -  VFL Bern,,,27,Season 61951
31/10/19 18:49,VFL Bern  -  VFL Brussels,,,28,Season 61951
31/10/19 18:49,VFL Paris  -  VFL Edinburgh,,,28,Season 61951
31/10/19 18:49,VFL Ankara  -  VFL Oslo,,,28,Season 61951
31/10/19 18:49,VFL Madrid  -  VFL Lisbon,,,28,Season 61951
31/10/19 18:49,VFL Berlin  -  VFL Vienna,,,28,Season 61951
31/10/19 18:49,VFL Amsterdam  -  VFL Copenhagen,,,28,Season 61951
31/10/19 18:49,VFL Rome  -  VFL London,,,28,Season 61951
31/10/19 18:49,VFL Athens  -  VFL Stockholm,,,28,Season 61951
31/10/19 18:53,VFL Stockholm  -  VFL Berlin,,,29,Season 61951
31/10/19 18:53,VFL Edinburgh  -  VFL Rome,,,29,Season 61951
31/10/19 18:53,VFL Copenhagen  -  VFL Ankara,,,29,Season 61951
31/10/19 18:53,VFL Brussels  -  VFL Athens,,,29,Season 61951
31/10/19 18:53,VFL Lisbon  -  VFL Amsterdam,,,29,Season 61951
31/10/19 18:53,VFL Vienna  -  VFL Madrid,,,29,Season 61951
31/10/19 18:53,VFL Oslo  -  VFL Paris,,,29,Season 61951
31/10/19 18:53,VFL London  -  VFL Bern,,,29,Season 61951
31/10/19 18:58,VFL Bern  -  VFL Edinburgh,,,30,Season 61951
31/10/19 18:58,VFL Madrid  -  VFL Stockholm,,,30,Season 61951
31/10/19 18:58,VFL Amsterdam  -  VFL Vienna,,,30,Season 61951
31/10/19 18:58,VFL Copenhagen  -  VFL Lisbon,,,30,Season 61951
31/10/19 18:58,VFL Athens  -  VFL London,,,30,Season 61951
31/10/19 18:58,VFL Ankara  -  VFL Paris,,,30,Season 61951
31/10/19 18:58,VFL Berlin  -  VFL Brussels,,,30,Season 61951
31/10/19 18:58,VFL Rome  -  VFL Oslo,,,30,Season 61951
31/10/19 14:24,VFL Amsterdam  -  VFL Vienna,1:0,2:0,1,Season 61950
31/10/19 14:24,VFL Lisbon  -  VFL Athens,0:0,0:0,1,Season 61950
31/10/19 14:24,VFL Oslo  -  VFL Stockholm,4:0,6:0,1,Season 61950
31/10/19 14:24,VFL Berlin  -  VFL Bern,0:0,0:0,1,Season 61950
31/10/19 14:24,VFL Paris  -  VFL Edinburgh,1:1,1:2,1,Season 61950
31/10/19 14:24,VFL Rome  -  VFL London,1:2,1:3,1,Season 61950
31/10/19 14:24,VFL Copenhagen  -  VFL Brussels,0:0,0:0,1,Season 61950
31/10/19 14:24,VFL Ankara  -  VFL Madrid,0:1,0:2,1,Season 61950
31/10/19 14:29,VFL Brussels  -  VFL Berlin,0:1,1:2,2,Season 61950
31/10/19 14:29,VFL Athens  -  VFL Copenhagen,0:0,0:0,2,Season 61950
31/10/19 14:29,VFL Stockholm  -  VFL Lisbon,1:1,1:2,2,Season 61950
31/10/19 14:29,VFL London  -  VFL Paris,1:0,2:0,2,Season 61950
31/10/19 14:29,VFL Edinburgh  -  VFL Oslo,2:1,2:3,2,Season 61950
31/10/19 14:29,VFL Bern  -  VFL Amsterdam,0:0,0:2,2,Season 61950
31/10/19 14:29,VFL Vienna  -  VFL Ankara,1:0,2:0,2,Season 61950
31/10/19 14:29,VFL Madrid  -  VFL Rome,1:0,1:0,2,Season 61950
31/10/19 14:33,VFL Berlin  -  VFL Athens,2:1,2:1,3,Season 61950
31/10/19 14:33,VFL Ankara  -  VFL Bern,0:0,0:0,3,Season 61950
31/10/19 14:33,VFL Copenhagen  -  VFL Stockholm,0:0,1:0,3,Season 61950
31/10/19 14:33,VFL Lisbon  -  VFL Oslo,1:0,1:1,3,Season 61950
31/10/19 14:33,VFL Rome  -  VFL Vienna,1:1,2:1,3,Season 61950
31/10/19 14:33,VFL Paris  -  VFL Madrid,1:2,2:4,3,Season 61950
31/10/19 14:33,VFL London  -  VFL Edinburgh,2:0,3:0,3,Season 61950
