14/11/19 13:56,VFL Ankara  -  VFL Rome,1:0,1:1,1,Season 62093
14/11/19 13:56,VFL Vienna  -  VFL Brussels,0:0,2:0,1,Season 62093
14/11/19 13:56,VFL Oslo  -  VFL Paris,0:0,1:0,1,Season 62093
14/11/19 13:56,VFL Bern  -  VFL Madrid,1:1,2:2,1,Season 62093
14/11/19 13:56,VFL Berlin  -  VFL Athens,2:1,5:2,1,Season 62093
14/11/19 13:56,VFL Lisbon  -  VFL Amsterdam,0:1,0:1,1,Season 62093
14/11/19 13:56,VFL Stockholm  -  VFL Copenhagen,1:0,3:3,1,Season 62093
14/11/19 13:56,VFL Edinburgh  -  VFL London,0:2,0:2,1,Season 62093
14/11/19 14:01,VFL Paris  -  VFL Vienna,,,2,Season 62093
14/11/19 14:01,VFL Rome  -  VFL Bern,,,2,Season 62093
14/11/19 14:01,VFL Copenhagen  -  VFL Berlin,,,2,Season 62093
14/11/19 14:01,VFL Brussels  -  VFL Ankara,,,2,Season 62093
14/11/19 14:01,VFL London  -  VFL Stockholm,,,2,Season 62093
14/11/19 14:01,VFL Amsterdam  -  VFL Oslo,,,2,Season 62093
14/11/19 14:01,VFL Madrid  -  VFL Edinburgh,,,2,Season 62093
14/11/19 14:01,VFL Athens  -  VFL Lisbon,,,2,Season 62093
14/11/19 14:05,VFL Stockholm  -  VFL Madrid,,,3,Season 62093
14/11/19 14:05,VFL Berlin  -  VFL London,,,3,Season 62093
14/11/19 14:05,VFL Lisbon  -  VFL Copenhagen,,,3,Season 62093
14/11/19 14:05,VFL Bern  -  VFL Ankara,,,3,Season 62093
14/11/19 14:05,VFL Paris  -  VFL Brussels,,,3,Season 62093
14/11/19 14:05,VFL Vienna  -  VFL Amsterdam,,,3,Season 62093
14/11/19 14:05,VFL Oslo  -  VFL Athens,,,3,Season 62093
14/11/19 14:05,VFL Edinburgh  -  VFL Rome,,,3,Season 62093
14/11/19 14:10,VFL Copenhagen  -  VFL Oslo,,,4,Season 62093
14/11/19 14:10,VFL Madrid  -  VFL Berlin,,,4,Season 62093
14/11/19 14:10,VFL Athens  -  VFL Vienna,,,4,Season 62093
14/11/19 14:10,VFL Rome  -  VFL Stockholm,,,4,Season 62093
14/11/19 14:10,VFL Ankara  -  VFL Edinburgh,,,4,Season 62093
14/11/19 14:10,VFL Brussels  -  VFL Bern,,,4,Season 62093
14/11/19 14:10,VFL Amsterdam  -  VFL Paris,,,4,Season 62093
14/11/19 14:10,VFL London  -  VFL Lisbon,,,4,Season 62093
14/11/19 14:14,VFL Edinburgh  -  VFL Bern,,,5,Season 62093
14/11/19 14:14,VFL Oslo  -  VFL London,,,5,Season 62093
14/11/19 14:14,VFL Stockholm  -  VFL Ankara,,,5,Season 62093
14/11/19 14:14,VFL Berlin  -  VFL Rome,,,5,Season 62093
14/11/19 14:14,VFL Lisbon  -  VFL Madrid,,,5,Season 62093
14/11/19 14:14,VFL Paris  -  VFL Athens,,,5,Season 62093
14/11/19 14:14,VFL Amsterdam  -  VFL Brussels,,,5,Season 62093
14/11/19 14:14,VFL Vienna  -  VFL Copenhagen,,,5,Season 62093
14/11/19 14:19,VFL Madrid  -  VFL Oslo,,,6,Season 62093
14/11/19 14:19,VFL Athens  -  VFL Amsterdam,,,6,Season 62093
14/11/19 14:19,VFL Ankara  -  VFL Berlin,,,6,Season 62093
14/11/19 14:19,VFL London  -  VFL Vienna,,,6,Season 62093
14/11/19 14:19,VFL Brussels  -  VFL Edinburgh,,,6,Season 62093
14/11/19 14:19,VFL Bern  -  VFL Stockholm,,,6,Season 62093
14/11/19 14:19,VFL Rome  -  VFL Lisbon,,,6,Season 62093
14/11/19 14:19,VFL Copenhagen  -  VFL Paris,,,6,Season 62093
14/11/19 14:24,VFL Oslo  -  VFL Rome,,,7,Season 62093
14/11/19 14:24,VFL Lisbon  -  VFL Ankara,,,7,Season 62093
14/11/19 14:24,VFL Stockholm  -  VFL Edinburgh,,,7,Season 62093
14/11/19 14:24,VFL Vienna  -  VFL Madrid,,,7,Season 62093
14/11/19 14:24,VFL Berlin  -  VFL Bern,,,7,Season 62093
14/11/19 14:24,VFL Athens  -  VFL Brussels,,,7,Season 62093
14/11/19 14:24,VFL Amsterdam  -  VFL Copenhagen,,,7,Season 62093
14/11/19 14:24,VFL Paris  -  VFL London,,,7,Season 62093
14/11/19 14:28,VFL Ankara  -  VFL Oslo,,,8,Season 62093
14/11/19 14:28,VFL Madrid  -  VFL Paris,,,8,Season 62093
14/11/19 14:28,VFL Rome  -  VFL Vienna,,,8,Season 62093
14/11/19 14:28,VFL Copenhagen  -  VFL Athens,,,8,Season 62093
14/11/19 14:28,VFL Brussels  -  VFL Stockholm,,,8,Season 62093
14/11/19 14:28,VFL London  -  VFL Amsterdam,,,8,Season 62093
14/11/19 14:28,VFL Edinburgh  -  VFL Berlin,,,8,Season 62093
14/11/19 14:28,VFL Bern  -  VFL Lisbon,,,8,Season 62093
14/11/19 14:33,VFL Amsterdam  -  VFL Madrid,,,9,Season 62093
14/11/19 14:33,VFL Vienna  -  VFL Ankara,,,9,Season 62093
14/11/19 14:33,VFL Athens  -  VFL London,,,9,Season 62093
14/11/19 14:33,VFL Paris  -  VFL Rome,,,9,Season 62093
14/11/19 14:33,VFL Lisbon  -  VFL Edinburgh,,,9,Season 62093
14/11/19 14:33,VFL Copenhagen  -  VFL Brussels,,,9,Season 62093
14/11/19 14:33,VFL Berlin  -  VFL Stockholm,,,9,Season 62093
14/11/19 14:33,VFL Oslo  -  VFL Bern,,,9,Season 62093
14/11/19 14:37,VFL Edinburgh  -  VFL Oslo,,,10,Season 62093
14/11/19 14:37,VFL Brussels  -  VFL Berlin,,,10,Season 62093
14/11/19 14:37,VFL Ankara  -  VFL Paris,,,10,Season 62093
14/11/19 14:37,VFL Stockholm  -  VFL Lisbon,,,10,Season 62093
14/11/19 14:37,VFL London  -  VFL Copenhagen,,,10,Season 62093
14/11/19 14:37,VFL Bern  -  VFL Vienna,,,10,Season 62093
14/11/19 14:37,VFL Rome  -  VFL Amsterdam,,,10,Season 62093
14/11/19 14:37,VFL Madrid  -  VFL Athens,,,10,Season 62093
14/11/19 14:42,VFL London  -  VFL Brussels,,,11,Season 62093
14/11/19 14:42,VFL Athens  -  VFL Rome,,,11,Season 62093
14/11/19 14:42,VFL Lisbon  -  VFL Berlin,,,11,Season 62093
14/11/19 14:42,VFL Copenhagen  -  VFL Madrid,,,11,Season 62093
14/11/19 14:42,VFL Vienna  -  VFL Edinburgh,,,11,Season 62093
14/11/19 14:42,VFL Amsterdam  -  VFL Ankara,,,11,Season 62093
14/11/19 14:42,VFL Paris  -  VFL Bern,,,11,Season 62093
14/11/19 14:42,VFL Oslo  -  VFL Stockholm,,,11,Season 62093
14/11/19 14:46,VFL Stockholm  -  VFL Vienna,,,12,Season 62093
14/11/19 14:46,VFL Madrid  -  VFL London,,,12,Season 62093
14/11/19 14:46,VFL Brussels  -  VFL Lisbon,,,12,Season 62093
14/11/19 14:46,VFL Rome  -  VFL Copenhagen,,,12,Season 62093
14/11/19 14:46,VFL Bern  -  VFL Amsterdam,,,12,Season 62093
14/11/19 14:46,VFL Edinburgh  -  VFL Paris,,,12,Season 62093
14/11/19 14:46,VFL Berlin  -  VFL Oslo,,,12,Season 62093
14/11/19 14:46,VFL Ankara  -  VFL Athens,,,12,Season 62093
14/11/19 14:51,VFL Athens  -  VFL Bern,,,13,Season 62093
14/11/19 14:51,VFL Oslo  -  VFL Lisbon,,,13,Season 62093
14/11/19 14:51,VFL Paris  -  VFL Stockholm,,,13,Season 62093
14/11/19 14:51,VFL Copenhagen  -  VFL Ankara,,,13,Season 62093
14/11/19 14:51,VFL London  -  VFL Rome,,,13,Season 62093
14/11/19 14:51,VFL Vienna  -  VFL Berlin,,,13,Season 62093
14/11/19 14:51,VFL Madrid  -  VFL Brussels,,,13,Season 62093
14/11/19 14:51,VFL Amsterdam  -  VFL Edinburgh,,,13,Season 62093
14/11/19 14:56,VFL Stockholm  -  VFL Amsterdam,,,14,Season 62093
14/11/19 14:56,VFL Brussels  -  VFL Oslo,,,14,Season 62093
14/11/19 14:56,VFL Edinburgh  -  VFL Athens,,,14,Season 62093
14/11/19 14:56,VFL Ankara  -  VFL London,,,14,Season 62093
14/11/19 14:56,VFL Lisbon  -  VFL Vienna,,,14,Season 62093
14/11/19 14:56,VFL Berlin  -  VFL Paris,,,14,Season 62093
14/11/19 14:56,VFL Rome  -  VFL Madrid,,,14,Season 62093
14/11/19 14:56,VFL Bern  -  VFL Copenhagen,,,14,Season 62093
14/11/19 15:00,VFL Athens  -  VFL Stockholm,,,15,Season 62093
14/11/19 15:00,VFL Vienna  -  VFL Oslo,,,15,Season 62093
14/11/19 15:00,VFL London  -  VFL Bern,,,15,Season 62093
14/11/19 15:00,VFL Rome  -  VFL Brussels,,,15,Season 62093
14/11/19 15:00,VFL Madrid  -  VFL Ankara,,,15,Season 62093
14/11/19 15:00,VFL Paris  -  VFL Lisbon,,,15,Season 62093
14/11/19 15:00,VFL Amsterdam  -  VFL Berlin,,,15,Season 62093
